Feature,Instance,LocX,LocY,Checkin
A,1,43146.62,80720.28,1466
A,2,42949.64,80086.77,224
A,3,32008.15,186744.39,391
A,4,31417.26,193779.46,1102
A,5,31976.49,196931.39,916
A,6,38250.31,195796.59,804
A,7,38843.23,113475.72,114
A,8,42905.49,80450.53,251
A,9,42904.95,80471.02,349
A,10,18980.72,145594.1,131
A,11,13385.52,140959.74,877
A,12,9282.1,131527.76,403
A,13,33825.61,160225.78,2150
A,14,36418.5,185893.59,2508
A,15,36407.77,185936.58,538
A,16,36422.64,185843.03,317
A,17,24252.62,133783.12,1920
A,18,31919.2,221444.91,269
A,19,42938.56,80578.16,2456
A,20,43084.9,80643.43,3266
A,21,42082.82,188203.42,1387
A,22,42217.55,188040.48,3897
A,23,32899.1,210530.84,285
A,24,32907.58,210523.6,604
A,25,40528.86,72898.35,1920
A,26,39416.83,171895.19,3423
A,27,53232.5,119256.91,183
A,28,47337.14,65316.09,1311
A,29,48934.45,62287.34,658
A,30,48852.32,62693.97,960
A,31,43074.18,80638.19,1838
A,32,48595.65,59932.29,116
A,33,42137.7,188150.51,437
A,34,47337.05,65316.43,205
A,35,48597.99,59908.23,1313
A,36,48628.61,59987.09,242
A,37,33812.98,135019.95,414
A,38,52648.88,197903.82,461
A,39,53185.96,119461.85,1114
A,40,53226.11,119284.98,48
A,41,43647.71,57599.41,1326
A,42,33829.21,134992.33,443
A,43,39417.01,171693.05,884
A,44,39429.09,171202.44,251
A,45,49638.6,62851.79,2413
A,46,28284.54,191800.86,157
A,47,28037.55,191811.22,682
A,48,34421.04,178340.52,725
A,49,47800.55,61538.44,2324
A,50,24182.84,133877.46,502
A,51,9157.06,131287.19,2088
A,52,9279.84,131518.52,2088
A,53,26114.62,133860.64,2387
A,54,39801.55,169291,1915
A,55,4422.63,118441.2,910
A,56,43041.47,80620.6,299
A,57,42937.39,80196.25,2060
A,58,48593.22,62057.79,937
A,59,48249.89,61734.13,819
A,60,44672.88,193348.1,37
A,61,44662.16,193282.38,2183
A,62,54387.58,148763.63,1714
A,63,48603.84,59805.77,67
A,64,48497.48,60149.14,4993
A,65,48880.87,60496.86,865
A,66,48937.79,60439.61,257
A,67,50351.34,59223.27,1547
A,68,50097.41,59694.06,957
A,69,50221.58,59731.03,569
A,70,48245.39,62128.51,1784
A,71,48331.22,60002.79,1800
A,72,57896.66,80568.47,1455
A,73,56399.65,57186.99,1701
A,74,48879.43,60502.09,53
A,75,49851.93,60103.36,3465
A,76,43601.22,183561.27,2321
A,77,48259.98,60009.92,48
A,78,48631.22,59501.49,905
A,79,48632.75,60705.8,1553
A,80,48520.45,61107.42,296
A,81,48508.2,61006.73,881
A,82,61467.15,125018.84,1562
A,83,24161.71,134390.01,428
A,84,48646.71,59610.86,810
A,85,48465.24,61198.97,476
A,86,44525.03,190185.02,633
A,87,49753.95,139744.19,1588
A,88,49760.89,139596.5,473
A,89,52168.04,153514.04,481
A,90,48563.04,60722.73,76
A,91,48495.59,61057.86,3236
A,92,55195.84,140278.57,268
A,93,53170.74,58978.13,355
A,94,52322.8,51120.11,1508
A,95,48285.65,60662.25,1673
A,96,48347.34,60532.72,3224
A,97,55025.01,157817.61,3528
A,98,55061.28,158494.22,2335
A,99,52125.81,153484.86,2401
A,100,47330.2,46912,18
A,101,47355.06,46691.7,456
A,102,48977.41,60088.89,736
A,103,49193.55,59446.02,936
A,104,49254.25,59462.17,164
A,105,48392.74,60549.76,491
A,106,48553.41,61053.51,1548
A,107,48489.55,61044.83,1715
A,108,48510.27,60998.05,805
A,109,48521.89,60935.01,1005
A,110,53624.98,138991.29,30
A,111,49973.5,58498.77,256
A,112,49680.38,58676.86,809
A,113,53134.83,64298.67,1293
A,114,50226.53,140110.39,639
A,115,56267.09,155461.23,1306
A,116,55987.48,155743.9,1372
A,117,55720.19,155240.26,395
A,118,61217.72,132421,962
A,119,56159.19,154307.15,783
A,120,55382.42,151737.71,167
A,121,44555.76,192981.56,762
A,122,48583.85,59745.18,2537
A,123,48723.08,59754.54,616
A,124,49898.4,60207.17,2577
A,125,42160.41,187974.65,1459
A,126,42145.54,188142.94,165
A,127,42194.21,188160.32,2810
A,128,42077.14,187582.61,115
A,129,48521.8,62185.98,308
A,130,48274.75,61842.61,454
A,131,48277.9,61833.26,67
A,132,55533.8,155161.07,681
A,133,54917.46,156860.55,302
A,134,50227.07,60262.19,772
A,135,47625.28,63600.01,1017
A,136,48760.73,59410.49,424
A,137,47218.06,152715.81,1723
A,138,47870.26,155725.08,114
A,139,42930.72,80257.96,182
A,140,41893.21,153625.75,74
A,141,42199.7,188153.86,1122
A,142,54869.84,186392.33,2453
A,143,49036.85,59889.19,1724
A,144,49013.98,59968.04,1060
A,145,49017.13,59952.67,523
A,146,48971.47,60121.63,635
A,147,44672.52,193285.17,307
A,148,48210.99,62125.28,235
A,149,48323.3,62199.79,796
A,150,48232.51,62011.9,1107
A,151,49005.87,59995.55,779
A,152,49048.65,59802.43,352
A,153,54107.73,148129.24,2358
A,154,54108,148136.59,655
A,155,48387.33,61857.2,1806
A,156,48427.14,61898.08,520
A,157,49918.3,62800.33,96
A,158,47897.1,155661.59,1686
A,159,43315.49,153263.56,1556
A,160,48868.62,60372.34,3319
A,161,48993.44,60997.05,2360
A,162,50017.53,60321.44,2476
A,163,44554.14,192974.43,637
A,164,47945.83,60771.51,1126
A,165,48576.82,60107.6,290
A,166,48601.41,59856.78,136
A,167,48585.92,60070.4,1498
A,168,48634.55,59877.05,1393
A,169,50163.95,59772.47,654
A,170,49350.7,59967.82,1784
A,171,49406.17,59917.48,594
A,172,49352.59,59957.35,1392
A,173,50147.29,59707.42,564
A,174,48878.89,60504.54,353
A,175,50237.43,60184.45,964
A,176,50219.33,59791.07,2863
A,177,49855.17,60105.81,370
A,178,48496.04,62239.89,648
A,179,48269.17,61992.75,255
A,180,48275.92,62155.36,539
A,181,48260.52,62042.64,2292
A,182,49229.03,59843.64,31
A,183,49214.35,59839.51,530
A,184,49004.16,60160.5,1943
A,185,40534.27,73627.52,2525
A,186,54197.29,58655.59,2050
A,187,48742.18,60662.69,401
A,188,43209.88,70596.76,39
A,189,50001.23,60594.87,438
A,190,50110.73,60365.21,187
A,191,47350.38,46834.26,3331
A,192,40570.86,72589.95,168
A,193,43193.84,70555.22,1834
A,194,46715.98,58818.53,78
A,195,46668.86,58773.76,950
A,196,53339.89,114810.01,204
A,197,54376.69,102120.61,47
A,198,50029.69,58552.01,208
A,199,52737.37,49729.7,198
A,200,48635.54,58957.08,229
A,201,50019.24,62686.95,1178
A,202,48829.08,61902.2,357
A,203,49001.01,62346.36,5115
A,204,50024.29,62688.85,3162
A,205,55533.26,155178.22,292
A,206,55948.96,155785.33,1612
A,207,47337.23,65314.98,1066
A,208,61580.84,133342.07,1404
A,209,70287.6,94195.77,1838
A,210,69546.5,94090.29,1526
A,211,71594.05,94182.85,448
A,212,69532.12,94007.21,2466
A,213,62121.5,132754.9,11
A,214,56335.04,158260.77,76
A,215,72885.33,147500.41,199
A,216,56574.96,159165.59,3591
A,217,56840.61,157279.22,100
A,218,56809.83,157261.06,294
A,219,56834.76,157305.84,3777
A,220,56835.66,157345.71,68
A,221,56841.6,157232.1,758
A,222,56811.72,157233.78,2223
A,223,61972.73,134251.13,2347
A,224,63177.54,131722.45,212
